base_case_id,state,region_id,season,label,scenario_type,score,decision,abstained,score_delta_vs_observed,decision_changed,evidence_completeness,imputation
V08-CON-CHU-SPR-10,weather_unavailable,chungju,spring,normal,allowed_partial_operation,0.22533333,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-10,phase_unavailable,chungju,spring,normal,allowed_partial_operation,0.26400000,normal,false,0.03866667,false,0.33333333,none
V08-CON-CHU-SPR-11,as_observed,chungju,spring,normal,allowed_partial_operation,0.02476667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-11,load_unavailable,chungju,spring,normal,allowed_partial_operation,0.02476667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-11,weather_unavailable,chungju,spring,normal,allowed_partial_operation,0.02476667,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-11,phase_unavailable,chungju,spring,normal,allowed_partial_operation,0.03440000,normal,false,0.00963333,false,0.33333333,none
V08-CON-CHU-SPR-12,as_observed,chungju,spring,normal,allowed_partial_operation,0.06913333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-12,load_unavailable,chungju,spring,normal,allowed_partial_operation,0.06913333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-12,weather_unavailable,chungju,spring,normal,allowed_partial_operation,0.06913333,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-12,phase_unavailable,chungju,spring,normal,allowed_partial_operation,0.07200000,normal,false,0.00286667,false,0.33333333,none
V08-CON-CHU-SPR-13,as_observed,chungju,spring,normal,temporary_load_fluctuation,0.02476667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-13,load_unavailable,chungju,spring,normal,temporary_load_fluctuation,0.02476667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-13,weather_unavailable,chungju,spring,normal,temporary_load_fluctuation,0.02476667,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-13,phase_unavailable,chungju,spring,normal,temporary_load_fluctuation,0.03440000,normal,false,0.00963333,false,0.33333333,none
V08-CON-CHU-SPR-14,as_observed,chungju,spring,normal,temporary_load_fluctuation,0.02476667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-14,load_unavailable,chungju,spring,normal,temporary_load_fluctuation,0.02476667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-14,weather_unavailable,chungju,spring,normal,temporary_load_fluctuation,0.02476667,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-14,phase_unavailable,chungju,spring,normal,temporary_load_fluctuation,0.03440000,normal,false,0.00963333,false,0.33333333,none
V08-CON-CHU-SPR-15,as_observed,chungju,spring,normal,feature_missing_normal,0.15760000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-15,load_unavailable,chungju,spring,normal,feature_missing_normal,0.15760000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-15,weather_unavailable,chungju,spring,normal,feature_missing_normal,0.15760000,normal,false,0.00000000,false,0.00000000,none
V08-CON-CHU-SPR-15,phase_unavailable,chungju,spring,normal,feature_missing_normal,0.15760000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-16,as_observed,chungju,spring,normal,feature_missing_normal,0.42533333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-16,load_unavailable,chungju,spring,normal,feature_missing_normal,0.42533333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-16,weather_unavailable,chungju,spring,normal,feature_missing_normal,0.42533333,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-16,phase_unavailable,chungju,spring,normal,feature_missing_normal,0.46400000,normal,false,0.03866667,false,0.33333333,none
V08-CON-CHU-SPR-17,as_observed,chungju,spring,normal,high_cloud_or_rainfall_hard_negative,0.65836667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-17,load_unavailable,chungju,spring,normal,high_cloud_or_rainfall_hard_negative,0.65836667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-17,weather_unavailable,chungju,spring,normal,high_cloud_or_rainfall_hard_negative,0.65836667,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-17,phase_unavailable,chungju,spring,normal,high_cloud_or_rainfall_hard_negative,0.72560000,anomaly,false,0.06723333,false,0.33333333,none
V08-CON-CHU-SPR-18,as_observed,chungju,spring,normal,high_cloud_or_rainfall_hard_negative,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-18,load_unavailable,chungju,spring,normal,high_cloud_or_rainfall_hard_negative,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-18,weather_unavailable,chungju,spring,normal,high_cloud_or_rainfall_hard_negative,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-18,phase_unavailable,chungju,spring,normal,high_cloud_or_rainfall_hard_negative,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-19,as_observed,chungju,spring,abnormal,post_sunrise_persistent_activation,0.46933333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-19,load_unavailable,chungju,spring,abnormal,post_sunrise_persistent_activation,0.46933333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-19,weather_unavailable,chungju,spring,abnormal,post_sunrise_persistent_activation,0.46933333,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-19,phase_unavailable,chungju,spring,abnormal,post_sunrise_persistent_activation,0.44000000,normal,false,-0.02933333,false,0.33333333,none
V08-CON-CHU-SPR-20,as_observed,chungju,spring,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-20,load_unavailable,chungju,spring,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-20,weather_unavailable,chungju,spring,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-20,phase_unavailable,chungju,spring,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-21,as_observed,chungju,spring,abnormal,post_sunrise_persistent_activation,0.60500000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-21,load_unavailable,chungju,spring,abnormal,post_sunrise_persistent_activation,0.60500000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-21,weather_unavailable,chungju,spring,abnormal,post_sunrise_persistent_activation,0.60500000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-21,phase_unavailable,chungju,spring,abnormal,post_sunrise_persistent_activation,0.58800000,abstain,true,-0.01700000,true,0.33333333,none
V08-CON-CHU-SPR-22,as_observed,chungju,spring,abnormal,deep_day_partial_activation,0.46933333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-22,load_unavailable,chungju,spring,abnormal,deep_day_partial_activation,0.46933333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-22,weather_unavailable,chungju,spring,abnormal,deep_day_partial_activation,0.46933333,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-22,phase_unavailable,chungju,spring,abnormal,deep_day_partial_activation,0.44000000,normal,false,-0.02933333,false,0.33333333,none
V08-CON-CHU-SPR-23,as_observed,chungju,spring,abnormal,deep_day_partial_activation,0.66256667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-23,load_unavailable,chungju,spring,abnormal,deep_day_partial_activation,0.66256667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-23,weather_unavailable,chungju,spring,abnormal,deep_day_partial_activation,0.66256667,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-23,phase_unavailable,chungju,spring,abnormal,deep_day_partial_activation,0.56080000,abstain,true,-0.10176667,true,0.33333333,none
V08-CON-CHU-SPR-24,as_observed,chungju,spring,abnormal,deep_day_partial_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-24,load_unavailable,chungju,spring,abnormal,deep_day_partial_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-24,weather_unavailable,chungju,spring,abnormal,deep_day_partial_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-24,phase_unavailable,chungju,spring,abnormal,deep_day_partial_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-25,as_observed,chungju,spring,abnormal,deep_day_full_activation,0.26583333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-25,load_unavailable,chungju,spring,abnormal,deep_day_full_activation,0.26583333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-25,weather_unavailable,chungju,spring,abnormal,deep_day_full_activation,0.26583333,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-25,phase_unavailable,chungju,spring,abnormal,deep_day_full_activation,0.21800000,normal,false,-0.04783333,false,0.33333333,none
V08-CON-CHU-SPR-26,as_observed,chungju,spring,abnormal,deep_day_full_activation,0.66256667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-26,load_unavailable,chungju,spring,abnormal,deep_day_full_activation,0.66256667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-26,weather_unavailable,chungju,spring,abnormal,deep_day_full_activation,0.66256667,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-26,phase_unavailable,chungju,spring,abnormal,deep_day_full_activation,0.56080000,abstain,true,-0.10176667,true,0.33333333,none
V08-CON-CHU-SPR-27,as_observed,chungju,spring,abnormal,phase_selective_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-27,load_unavailable,chungju,spring,abnormal,phase_selective_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-27,weather_unavailable,chungju,spring,abnormal,phase_selective_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-27,phase_unavailable,chungju,spring,abnormal,phase_selective_activation,0.86800000,anomaly,false,-0.13200000,false,0.33333333,none
V08-CON-CHU-SPR-28,as_observed,chungju,spring,abnormal,phase_selective_activation,0.46933333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-28,load_unavailable,chungju,spring,abnormal,phase_selective_activation,0.46933333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-28,weather_unavailable,chungju,spring,abnormal,phase_selective_activation,0.46933333,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-28,phase_unavailable,chungju,spring,abnormal,phase_selective_activation,0.44000000,normal,false,-0.02933333,false,0.33333333,none
V08-CON-CHU-SPR-29,as_observed,chungju,spring,abnormal,weak_long_duration_activation,0.85983333,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-29,load_unavailable,chungju,spring,abnormal,weak_long_duration_activation,0.85983333,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-29,weather_unavailable,chungju,spring,abnormal,weak_long_duration_activation,0.85983333,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-29,phase_unavailable,chungju,spring,abnormal,weak_long_duration_activation,0.77600000,anomaly,false,-0.08383333,false,0.33333333,none
V08-CON-CHU-SPR-30,as_observed,chungju,spring,abnormal,weak_long_duration_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-30,load_unavailable,chungju,spring,abnormal,weak_long_duration_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-30,weather_unavailable,chungju,spring,abnormal,weak_long_duration_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-30,phase_unavailable,chungju,spring,abnormal,weak_long_duration_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-31,as_observed,chungju,spring,abnormal,moderate_load_mismatch,0.33366667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-31,load_unavailable,chungju,spring,abnormal,moderate_load_mismatch,0.33366667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-31,weather_unavailable,chungju,spring,abnormal,moderate_load_mismatch,0.33366667,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-31,phase_unavailable,chungju,spring,abnormal,moderate_load_mismatch,0.29200000,normal,false,-0.04166667,false,0.33333333,none
V08-CON-CHU-SPR-32,as_observed,chungju,spring,abnormal,moderate_load_mismatch,0.85983333,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-32,load_unavailable,chungju,spring,abnormal,moderate_load_mismatch,0.85983333,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-32,weather_unavailable,chungju,spring,abnormal,moderate_load_mismatch,0.85983333,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-32,phase_unavailable,chungju,spring,abnormal,moderate_load_mismatch,0.77600000,anomaly,false,-0.08383333,false,0.33333333,none
V08-CON-CHU-SPR-33,as_observed,chungju,spring,abnormal,partial_activation_long_persistence,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-33,load_unavailable,chungju,spring,abnormal,partial_activation_long_persistence,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-33,weather_unavailable,chungju,spring,abnormal,partial_activation_long_persistence,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-33,phase_unavailable,chungju,spring,abnormal,partial_activation_long_persistence,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-34,as_observed,chungju,spring,abnormal,partial_activation_long_persistence,0.60500000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-34,load_unavailable,chungju,spring,abnormal,partial_activation_long_persistence,0.60500000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-34,weather_unavailable,chungju,spring,abnormal,partial_activation_long_persistence,0.60500000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-34,phase_unavailable,chungju,spring,abnormal,partial_activation_long_persistence,0.58800000,abstain,true,-0.01700000,true,0.33333333,none
V08-CON-CHU-SPR-35,as_observed,chungju,spring,abnormal,phase_anomaly_moderate_activation,0.66256667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-35,load_unavailable,chungju,spring,abnormal,phase_anomaly_moderate_activation,0.66256667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-35,weather_unavailable,chungju,spring,abnormal,phase_anomaly_moderate_activation,0.66256667,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-35,phase_unavailable,chungju,spring,abnormal,phase_anomaly_moderate_activation,0.56080000,abstain,true,-0.10176667,true,0.33333333,none
V08-CON-CHU-SPR-36,as_observed,chungju,spring,abnormal,phase_anomaly_moderate_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-36,load_unavailable,chungju,spring,abnormal,phase_anomaly_moderate_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SPR-36,weather_unavailable,chungju,spring,abnormal,phase_anomaly_moderate_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SPR-36,phase_unavailable,chungju,spring,abnormal,phase_anomaly_moderate_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-01,as_observed,chungju,summer,normal,normal_full_operation,0.28526667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-01,load_unavailable,chungju,summer,normal,normal_full_operation,0.28526667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-01,weather_unavailable,chungju,summer,normal,normal_full_operation,0.28526667,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-01,phase_unavailable,chungju,summer,normal,normal_full_operation,0.31120000,normal,false,0.02593333,false,0.33333333,none
V08-CON-CHU-SUM-02,as_observed,chungju,summer,normal,normal_full_operation,0.37400000,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-02,load_unavailable,chungju,summer,normal,normal_full_operation,0.37400000,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-02,weather_unavailable,chungju,summer,normal,normal_full_operation,0.37400000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-02,phase_unavailable,chungju,summer,normal,normal_full_operation,0.38640000,normal,false,0.01240000,false,0.33333333,none
V08-CON-CHU-SUM-03,as_observed,chungju,summer,normal,normal_full_operation,0.37400000,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-03,load_unavailable,chungju,summer,normal,normal_full_operation,0.37400000,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-03,weather_unavailable,chungju,summer,normal,normal_full_operation,0.37400000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-03,phase_unavailable,chungju,summer,normal,normal_full_operation,0.38640000,normal,false,0.01240000,false,0.33333333,none
V08-CON-CHU-SUM-04,as_observed,chungju,summer,normal,twilight_boundary_operation,0.06143333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-04,load_unavailable,chungju,summer,normal,twilight_boundary_operation,0.06143333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-04,weather_unavailable,chungju,summer,normal,twilight_boundary_operation,0.06143333,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-04,phase_unavailable,chungju,summer,normal,twilight_boundary_operation,0.08520000,normal,false,0.02376667,false,0.33333333,none
V08-CON-CHU-SUM-05,as_observed,chungju,summer,normal,twilight_boundary_operation,0.48713333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-05,load_unavailable,chungju,summer,normal,twilight_boundary_operation,0.48713333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-05,weather_unavailable,chungju,summer,normal,twilight_boundary_operation,0.48713333,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-05,phase_unavailable,chungju,summer,normal,twilight_boundary_operation,0.52800000,abstain,true,0.04086667,true,0.33333333,none
V08-CON-CHU-SUM-06,as_observed,chungju,summer,normal,twilight_boundary_operation,0.48713333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-06,load_unavailable,chungju,summer,normal,twilight_boundary_operation,0.48713333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-06,weather_unavailable,chungju,summer,normal,twilight_boundary_operation,0.48713333,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-06,phase_unavailable,chungju,summer,normal,twilight_boundary_operation,0.52800000,abstain,true,0.04086667,true,0.33333333,none
V08-CON-CHU-SUM-07,as_observed,chungju,summer,normal,short_transient_spike,0.00000000,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-07,load_unavailable,chungju,summer,normal,short_transient_spike,0.00000000,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-07,weather_unavailable,chungju,summer,normal,short_transient_spike,0.00000000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-07,phase_unavailable,chungju,summer,normal,short_transient_spike,0.00000000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-08,as_observed,chungju,summer,normal,short_transient_spike,0.03480000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-08,load_unavailable,chungju,summer,normal,short_transient_spike,0.03480000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-08,weather_unavailable,chungju,summer,normal,short_transient_spike,0.03480000,normal,false,0.00000000,false,0.00000000,none
V08-CON-CHU-SUM-08,phase_unavailable,chungju,summer,normal,short_transient_spike,0.03480000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-09,as_observed,chungju,summer,normal,short_transient_spike,0.03480000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-09,load_unavailable,chungju,summer,normal,short_transient_spike,0.03480000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-09,weather_unavailable,chungju,summer,normal,short_transient_spike,0.03480000,normal,false,0.00000000,false,0.00000000,none
V08-CON-CHU-SUM-09,phase_unavailable,chungju,summer,normal,short_transient_spike,0.03480000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-10,as_observed,chungju,summer,normal,allowed_partial_operation,0.22533333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-10,load_unavailable,chungju,summer,normal,allowed_partial_operation,0.22533333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-10,weather_unavailable,chungju,summer,normal,allowed_partial_operation,0.22533333,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-10,phase_unavailable,chungju,summer,normal,allowed_partial_operation,0.26400000,normal,false,0.03866667,false,0.33333333,none
V08-CON-CHU-SUM-11,as_observed,chungju,summer,normal,allowed_partial_operation,0.02476667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-11,load_unavailable,chungju,summer,normal,allowed_partial_operation,0.02476667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-11,weather_unavailable,chungju,summer,normal,allowed_partial_operation,0.02476667,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-11,phase_unavailable,chungju,summer,normal,allowed_partial_operation,0.03440000,normal,false,0.00963333,false,0.33333333,none
V08-CON-CHU-SUM-12,as_observed,chungju,summer,normal,allowed_partial_operation,0.06913333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-12,load_unavailable,chungju,summer,normal,allowed_partial_operation,0.06913333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-12,weather_unavailable,chungju,summer,normal,allowed_partial_operation,0.06913333,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-12,phase_unavailable,chungju,summer,normal,allowed_partial_operation,0.07200000,normal,false,0.00286667,false,0.33333333,none
V08-CON-CHU-SUM-13,as_observed,chungju,summer,normal,temporary_load_fluctuation,0.02476667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-13,load_unavailable,chungju,summer,normal,temporary_load_fluctuation,0.02476667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-13,weather_unavailable,chungju,summer,normal,temporary_load_fluctuation,0.02476667,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-13,phase_unavailable,chungju,summer,normal,temporary_load_fluctuation,0.03440000,normal,false,0.00963333,false,0.33333333,none
V08-CON-CHU-SUM-14,as_observed,chungju,summer,normal,temporary_load_fluctuation,0.00000000,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-14,load_unavailable,chungju,summer,normal,temporary_load_fluctuation,0.00000000,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-14,weather_unavailable,chungju,summer,normal,temporary_load_fluctuation,0.00000000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-14,phase_unavailable,chungju,summer,normal,temporary_load_fluctuation,0.00000000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-15,as_observed,chungju,summer,normal,feature_missing_normal,0.15760000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-15,load_unavailable,chungju,summer,normal,feature_missing_normal,0.15760000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-15,weather_unavailable,chungju,summer,normal,feature_missing_normal,0.15760000,normal,false,0.00000000,false,0.00000000,none
V08-CON-CHU-SUM-15,phase_unavailable,chungju,summer,normal,feature_missing_normal,0.15760000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-16,as_observed,chungju,summer,normal,feature_missing_normal,0.22476667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-16,load_unavailable,chungju,summer,normal,feature_missing_normal,0.22476667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-16,weather_unavailable,chungju,summer,normal,feature_missing_normal,0.22476667,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-16,phase_unavailable,chungju,summer,normal,feature_missing_normal,0.23440000,normal,false,0.00963333,false,0.33333333,none
V08-CON-CHU-SUM-17,as_observed,chungju,summer,normal,high_cloud_or_rainfall_hard_negative,0.65836667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-17,load_unavailable,chungju,summer,normal,high_cloud_or_rainfall_hard_negative,0.65836667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-17,weather_unavailable,chungju,summer,normal,high_cloud_or_rainfall_hard_negative,0.65836667,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-17,phase_unavailable,chungju,summer,normal,high_cloud_or_rainfall_hard_negative,0.72560000,anomaly,false,0.06723333,false,0.33333333,none
V08-CON-CHU-SUM-18,as_observed,chungju,summer,normal,high_cloud_or_rainfall_hard_negative,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-18,load_unavailable,chungju,summer,normal,high_cloud_or_rainfall_hard_negative,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-18,weather_unavailable,chungju,summer,normal,high_cloud_or_rainfall_hard_negative,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-18,phase_unavailable,chungju,summer,normal,high_cloud_or_rainfall_hard_negative,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-19,as_observed,chungju,summer,abnormal,post_sunrise_persistent_activation,0.46933333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-19,load_unavailable,chungju,summer,abnormal,post_sunrise_persistent_activation,0.46933333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-19,weather_unavailable,chungju,summer,abnormal,post_sunrise_persistent_activation,0.46933333,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-19,phase_unavailable,chungju,summer,abnormal,post_sunrise_persistent_activation,0.44000000,normal,false,-0.02933333,false,0.33333333,none
V08-CON-CHU-SUM-20,as_observed,chungju,summer,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-20,load_unavailable,chungju,summer,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-20,weather_unavailable,chungju,summer,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-20,phase_unavailable,chungju,summer,abnormal,post_sunrise_persistent_activation,0.99120000,anomaly,false,-0.00880000,false,0.33333333,none
V08-CON-CHU-SUM-21,as_observed,chungju,summer,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-21,load_unavailable,chungju,summer,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-CHU-SUM-21,weather_unavailable,chungju,summer,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-SUM-21,phase_unavailable,chungju,summer,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
